,id,text,author_id,created_at,geo
0,1507020042789134338,"RT @BriFitDance: Everybody wants money and #Bitcoin is money! Just ask @Breedlove22 @WhatisMoneyShow 
#Heist @DannyDeVito https://t.co/wDtV…",2493531720,2022-03-24 15:42:31+00:00,
1,1507020042159857669,Get IN now and don't be LATE #xrp #cryptocurrency #bitcoin #binance https://t.co/u0H8COWjdA,1443089384748822530,2022-03-24 15:42:31+00:00,
2,1507020041639763985,"n Japan, #XRP is religion. I love it! All works! #eth #ethereum #binance #bitcoin btc #ripple #crypto #cryptocurrency

https://t.co/dkSAoDe852",1366241834595418115,2022-03-24 15:42:31+00:00,
3,1507020040540938241,"Gold and bitcoin go slightly up, #xrp go to the moooon!

https://t.co/bH2hf2zxoB",939658500413693952,2022-03-24 15:42:31+00:00,
4,1507020039853015048,"The number of CryptoTab products is growing as well as the number of your opportunities!

https://t.co/NgGguO1zZL

#Bitcoin #Crypto #altcoin  #cryptocurrency #mining  #Microsoft  Fresh #ethereum #CryptoTab  #affiliate https://t.co/KNazD2I7V8",1399403051203674113,2022-03-24 15:42:31+00:00,
5,1507020038263357446,"RT @disclosetv: NEW - Russia to accept #Bitcoin as payment for energy exports, says Pavel Zavalny, Chairman of the Energy Committee.

https…",1303931047827181568,2022-03-24 15:42:30+00:00,
6,1507020037537759234,"RT @chitaglorya__: giveaway 200$ | 2,800,000 IDR

-- rt follow @flagnetwork_NFT 

-- rt &amp; quoted their pinned with   #FlagNetwork  #cryptoc…",1338503789083430912,2022-03-24 15:42:30+00:00,
7,1507020036959084544,RT @gregory_raymond: Le président du Comité sur l'Énergie au Parlement russe considère que Moscou pourrait accepter de nouveaux moyens de p…,1129053408747511808,2022-03-24 15:42:30+00:00,
8,1507020036292038668,#Bitcoin to $48k today,1325051485772771328,2022-03-24 15:42:30+00:00,
9,1507020036191694849,"RT @airdropinspect: New airdrop: Moon Stone Games (MSG)
Total Reward: $5000 worth of MSG
Rate: ⭐️⭐️⭐️⭐️
Winners: 1000 Random &amp; Top 100
Dist…",1505170774922997760,2022-03-24 15:42:30+00:00,
10,1507020035511885833,@NELOnetwork 🚀🚀🚀🚀💯💯🥳🥳#Bitcoin,1248948445072801792,2022-03-24 15:42:30+00:00,
11,1507020035021176840,"#Bitcoin 44K 😎🎉

Hadi Aslan kır şu 45K yı da sabrımızın meyvelerini yiyelim 💵",1358350498454261765,2022-03-24 15:42:30+00:00,
12,1507020035017089027,RT @BTCfuel: #BITCOIN IS PUMPING 🔥🔥🚀🚀,428062440,2022-03-24 15:42:30+00:00,
13,1507020034610065414,Whoever oversees the inevitable massive #Russian war reparations might consider utilising #Bitcoin to help avert corruption.,15816811,2022-03-24 15:42:29+00:00,
14,1507020033691512843,"💵2,292 #BTC (98,344,064 USD) move from multiple addresses to #binance
 
Date : 2022-03-24 15:40:46 (GMT 0)
Blockchain : #BITCOIN
Symbol : #BTC
 
Detail: https://t.co/UIMnhAXfin",1119277376108683264,2022-03-24 15:42:29+00:00,
15,1507020033465085952,Strongest bullish signal flashed for #XRP and crypto space #bitcoin #btc #ethereum #eth https://t.co/JJLoZlAa6C,960013970621923328,2022-03-24 15:42:29+00:00,
16,1507020033083408402,RT @BitcoinMagazine: BREAKING: RUSSIA OPEN TO TAKING PAYMENTS FOR NATURAL GAS IN #BITCOIN - CHAIR OF CONGRESSIONAL ENERGY COMMITTEE 🇷🇺 http…,1410144711579291653,2022-03-24 15:42:29+00:00,
17,1507020032772956164,"RT @rektcapital: #BTC is trying to break past the two Bull Market EMAs (green 21-week &amp; blue 50-week)

Reclaim these EMAs as support and BT…",2564999060,2022-03-24 15:42:29+00:00,
18,1507020032445861906,"@JamesMelville Quiz . . . Where can I buy a house, a car, fuel, Gas/  electricity and food with Bitcoin or Crypto Currency anyone ?",1325236332642398209,2022-03-24 15:42:29+00:00,
19,1507020032307392522,"#BITCOIN muy cerquita de los 44k 💰🚀

Ya no se ve tan lejano mi predicción de casi 50k💰 a finales de MARZO 📆

TIC TAC ⌛️",1348649572353142786,2022-03-24 15:42:29+00:00,
20,1507020030357417987,"RT @airdropinspect: New airdrop: Moon Stone Games (MSG)
Total Reward: $5000 worth of MSG
Rate: ⭐️⭐️⭐️⭐️
Winners: 1000 Random &amp; Top 100
Dist…",1382574253065662467,2022-03-24 15:42:28+00:00,
21,1507020030319669250,"@Peanut99505171 @1goonrich @Bobatama Bobaboolish. Bobatama “ghost wallet” utility will definitely be a game changer in a crypto space.

@Bobatama
#BOBAMASK #BOBATAMA
#BOBATAMA1000x

@elonmusk
#ETH #Bitcoin  #nftart #NFTartist #trending 
#Crypto $BOBA
#1000xGem #LBANK

👉 https://t.co/vrZ1gg7IIr https://t.co/JOfPD84i5i",745137006,2022-03-24 15:42:28+00:00,
