,id,text,author_id,created_at,geo
0,1506954913775034375,"“Bitcoin is a lifeboat, and I don’t support telling anyone drowning  have fun without your lifeboat” @DavidZell_  - great episode of @WhatBitcoinDid with @PeterMcCormack https://t.co/Q1pJGqPan2",806689,2022-03-24 11:23:43+00:00,
1,1506954913762496515,"RT @iammokeira: Heard about @Sportsbetio??  A platform offering the best Bitcoin betting experience 🤩
Register now and enjoy 24/7 live supp…",1149354662832824321,2022-03-24 11:23:43+00:00,
2,1506954912974118914,"RT @PandaDefi2: 🔥READY FOR PRESALE? 🔥

✅ 100% APR staking
✅ Zero gas blockchain
✅ NFT marketplace
✅ Startup launchpad

#DeFiProject #defiyi…",1461683798509191176,2022-03-24 11:23:43+00:00,
3,1506954911149600768,"RT @airdropinspect: New airdrop: Scalene Network
Total Reward: 100 NFTs &amp; 400 USDC
Rate:⭐️⭐️⭐️⭐️
Winners: 200 Random
Distribution: within a…",1502257865805168641,2022-03-24 11:23:43+00:00,
4,1506954911128461323,"RT @YTBaranOzcan: #Bitcoin #Btc ;

Güncel grafik bu şekilde kısa vadeli bolinger hattında. 

Haftalıkta 35.000 altı kapanış gelmediği sürec…",4177846099,2022-03-24 11:23:43+00:00,
5,1506954910637735939,If you are  holding  at least  2 #Bitcoin  at the moment you'll be a millionaire by the end of this year.🚀,624287225,2022-03-24 11:23:43+00:00,
6,1506954910134202370,"RT @FidoMeta: 📣 FidoMeta Airdrop is live!

🏆 Reward for Tasks:  Up to $20 worth of FIDOMETA

👨‍👩‍👧 Referral Reward:    $10 worth of FIDOMET…",1372845614124298246,2022-03-24 11:23:43+00:00,
7,1506954909169733636,"RT @UCAN_COiN72: 🎁 #Hediye &amp; #Giveaway 🎁

🔹1 kişiye 700 TL (48$) ödül hediye ediyoruz
🔹5 kişiye whiteliste hakkı veriyoruz

⚔️Şartlar⚔️
1️⃣…",1453748582507548677,2022-03-24 11:23:42+00:00,
8,1506954907068293127,"RT @CryptoBull3000: Who's ready for the next #MEISHU pump?!😎🙌

As an early #MEISHU holder, financial freedom is on the horizon💯🚀

Buckle up…",1405462716916056064,2022-03-24 11:23:42+00:00,
9,1506954906858573824,"🪙🪙 https://t.co/Ott2zbnteZ 🪙🪙

Best #domainname for #Metaverse #MetaWarsNFT #MetaverseNFT #MetaverseCoin #Metavers #metatoken #metanft #metaversetoken #metacoin #MetaverseCoins #MetaVersed #metaversalcoin #nft #nfts #nftcoin #nftscoin #Bitcoin #cryptocurrency #Crypto",1170303771601227776,2022-03-24 11:23:42+00:00,
10,1506954906724605958,"RT @chitaglorya__: giveaway 200$ | 2,800,000 IDR

-- rt follow @flagnetwork_NFT 

-- rt &amp; quoted their pinned with   #FlagNetwork  #cryptoc…",1474180030255091712,2022-03-24 11:23:42+00:00,
11,1506954906216935426,"RT @BenjaminFllema1: @TheMoonCarl One token, three different vaults.🔒

The Shareholder Vault.
The Trickle Vault.
The Accumulator Vault.

Th…",1440056007376338954,2022-03-24 11:23:42+00:00,
12,1506954905604751361,RT @foxycuddels: I think this is the perfect time when you have to start learning about #Bitcoin https://t.co/SOZoa8AXBU,1503682272486379520,2022-03-24 11:23:42+00:00,
13,1506954905336037379,"RT @eparar: @Navid18714913 @SpyWolfNetwork Are you tired of scam projects? We smell them. And we will destroy.
@SpyWolfNetwork 
#spywolf #b…",1478271393687080963,2022-03-24 11:23:41+00:00,
