,id,text,author_id,created_at,geo
0,1511742300237746176,"RT @galactic_awake: ✔️ Awake In The Galactic Airdrop is live!

🔵 Airdrop Reward: Up to 69 AWK (~$5.2) 

🔵 Referral Reward: 26,600 AWK (~$2,…",1491774592368914432,2022-04-06 16:27:05+00:00,
1,1511742300153655303,"RT @brucefenton: “New York is the former financial center… I give you the Miami bull!”

- Mayor Suarez 

#Bitcoin 
#Bitcoin2022 https://t.c…",910894663544033280,2022-04-06 16:27:05+00:00,
2,1511742294495571980,"RT @galactic_awake: ✔️ Awake In The Galactic Airdrop is live!

🔵 Airdrop Reward: Up to 69 AWK (~$5.2) 

🔵 Referral Reward: 26,600 AWK (~$2,…",1074600257101725696,2022-04-06 16:27:04+00:00,
3,1511742294013227010,"❄️ Interesting project 😻

Preslae is live one, come fast gain more 

#BSC #BTC #BBCAN10 #Bitcoin #BNB #nftart #Ukrainian https://t.co/Vhf6Z9GFJP",1490770709769035779,2022-04-06 16:27:04+00:00,
4,1511742293845450768,"RT @BitcoinMagazine: The #Bitcoin Savings Plan lets employees automatically convert a portion of each paycheck to $BTC. 

https://t.co/3jBz…",1413303348741222403,2022-04-06 16:27:04+00:00,
5,1511742292041736194,"RT @AirdropDet: 🔍 New #Airdrop: Awake In The Galactic

💲 Reward: Up to 69 AWK (~$5.2) + 26,600 AWK (~$2K) referral pool

🔴 Start the airdro…",1888292479,2022-04-06 16:27:03+00:00,
6,1511742291660185601,"In the World, $XRP is a religion #ripple #crypto #cryptocurrency #eth #ethereum #binance #bitcoin #xrp https://t.co/IQS0ViFQ5g",1496819252078288897,2022-04-06 16:27:03+00:00,
7,1511742291173679114,"RT @BitcoinMagazine: Long-standing bitcoin payment processor BitPay announces Lightning Network support, bringing efficient #bitcoin paymen…",237684363,2022-04-06 16:27:03+00:00,
8,1511742289026166803,"RT @CarlBMenger: REMINDER: Between now and 2140 (118 years) only 2,000,000 #Bitcoin will be mined. 

That’s only ~ 17k #Bitcoin a year, for…",1489774939574087681,2022-04-06 16:27:03+00:00,
9,1511742287759478790,The strongest bullish signal has broken out for #XRP and the #bitcoin #btc #ethereum #eth https://t.co/nEJSC7XtYB,1156546438706298881,2022-04-06 16:27:02+00:00,
10,1511742287260266503,"RT @ali_charts: #Bitcoin spells trouble! 

Roughly 70% of all trading accounts on @BinanceFutures are currently net-long on $BTC, which cre…",874516329616822273,2022-04-06 16:27:02+00:00,
11,1511742286597877761,"RT @EkramulHosen1: I am very happy to be participating in this project. I hope this project will gain more  in the future.

@mdjubayer333…",1273618286203203584,2022-04-06 16:27:02+00:00,
12,1511742286228602885,RT @DocumentingBTC: Before #bitcoin               After #bitcoin https://t.co/06UVT3PAVS,1420315123730812932,2022-04-06 16:27:02+00:00,
13,1511742286060695561,RT @BitcoinMagazine: NEW💥 BitPay has officially integrated the #Bitcoin Lightning Network for all its merchants 🙌,1409949335614263301,2022-04-06 16:27:02+00:00,
14,1511742285825802247,"RT @airdropinspect: New airdrop: Cloud City Metaverse (ASTRAL)
Total Reward: $5000 ASTRAL
Rate:⭐️⭐️⭐️⭐️
Winners: 1000 Random &amp; Top 100
Dist…",1306541740266893313,2022-04-06 16:27:02+00:00,
15,1511742285721251841,RT @UKMwAdExVIzMReW: AirCoin DAO Labs is an autonomous community with high consensus. Nearly 50 countries around the world participated in…,1472473025677172736,2022-04-06 16:27:02+00:00,
16,1511742285456678914,RT @BTC_Archive: The #Bitcoin Bull 🚀 https://t.co/lFUo01UlEX,762365956182069248,2022-04-06 16:27:02+00:00,
17,1511742285242843150,"RT @EpicCashTech: #EpicCash live on @BitMartExchange 🚀
🚀21mil scarcity like #Bitcoin 
🚀Censorship Resistant
🚀Fair Launch No ICO No Premine…",1445766044849631237,2022-04-06 16:27:02+00:00,
18,1511742282160287746,"RT @SinaOsivand: Patience is the key ✌️

#LaqiraProtocol #Laqira $LQR #NFTs 
#Metaverse #Bitcoin",1374578376757874688,2022-04-06 16:27:01+00:00,
19,1511742281631428611,"RT @Sanu_Token: 🚀🚀 SADAHARU INU AIRDROP IS LIVE🥇

🎁Prize pool: 13,200,000 $SANU 
🎁Airdrop Reward: 2000 rewards 
🎁Airdrop Link: https://t.co…",1508787941455192067,2022-04-06 16:27:01+00:00,
20,1511742280515870732,"RT @WatcherGuru: JUST IN: Miami Mayor Francis Suarez has unveiled a #Bitcoin statue outside the Miami Beach Convention Center. 

 https://t…",1098757477,2022-04-06 16:27:01+00:00,
21,1511742280121659398,"RT @AirdropDet: 🔍 New #Airdrop: Awake In The Galactic

💲 Reward: Up to 69 AWK (~$5.2) + 26,600 AWK (~$2K) referral pool

🔴 Start the airdro…",1496373125226844164,2022-04-06 16:27:01+00:00,
22,1511742278645293070,"RT @WatcherGuru: JUST IN: Miami Mayor Francis Suarez has unveiled a #Bitcoin statue outside the Miami Beach Convention Center. 

 https://t…",810519942462214144,2022-04-06 16:27:00+00:00,
23,1511742278456549384,"RT @brucefenton: “New York is the former financial center… I give you the Miami bull!”

- Mayor Suarez 

#Bitcoin 
#Bitcoin2022 https://t.c…",409593727,2022-04-06 16:27:00+00:00,
24,1511742277487632385,"RT @sethforprivacy: Three things I wanted to get across in this one:

- #Bitcoin is not fungible
- The technology to fix this is available…",731106381927993344,2022-04-06 16:27:00+00:00,
25,1511742276799963136,"RT @AirdropDet: 🔍 New #Airdrop: Awake In The Galactic

💲 Reward: Up to 69 AWK (~$5.2) + 26,600 AWK (~$2K) referral pool

🔴 Start the airdro…",1472915534031122436,2022-04-06 16:27:00+00:00,
26,1511742275809804290,"RT @brucefenton: “New York is the former financial center… I give you the Miami bull!”

- Mayor Suarez 

#Bitcoin 
#Bitcoin2022 https://t.c…",1457231812560707587,2022-04-06 16:27:00+00:00,
27,1511742275679928320,"RT @BitcoinMagazine: ""Buy your #bitcoin now, or you're going to be sorry."" - Anthony Scaramucci https://t.co/tv00fxU6Xf",1492434091068776450,2022-04-06 16:26:59+00:00,
28,1511742275537223686,RT @satskeeper: 👏STOP SAYING CRYPTO👏AT THE #BITCOIN CONFERENCE👏 #Bitcoin2022 #Miami,1511741496948674567,2022-04-06 16:26:59+00:00,
29,1511742274496991242,"RT @WatcherGuru: JUST IN: Miami Mayor Francis Suarez has unveiled a #Bitcoin statue outside the Miami Beach Convention Center. 

 https://t…",1453616136612810760,2022-04-06 16:26:59+00:00,
30,1511742272815124483,📈 ETHUSD BUY signal now (severity: 3) #eth #crypto #DCA #TradingSignals #BTC #Bitcoin 6/4/2022@16:26:59,905103230815830016,2022-04-06 16:26:59+00:00,
31,1511742268427882496,RT @BTC_Archive: 💥BREAKING: BitPay has integrated the #Bitcoin Lightning Network for all its merchants with immediate effect! 🙌,1056207405451825153,2022-04-06 16:26:58+00:00,
32,1511742268381999105,"RT @TheBitcoinConf: Yesterday we officially sold out of student passes.

We are pleased to have been able to assist 2,000 students make it…",955807966120169472,2022-04-06 16:26:58+00:00,
33,1511742267639443460,"RT @airdropinspect: New airdrop: Choise Round4 (CHO)
Total Reward: $3,500 worth of CHO
Rate: ⭐️⭐️⭐️⭐️
Winners: Top 100 &amp; 20 Random
Distribu…",1506975383115210760,2022-04-06 16:26:58+00:00,
