,id,text,author_id,created_at,geo
0,1506955545567285250,RT @rovercrc: #Bitcoin Extreme Bullish Signal Flashes https://t.co/Hw8QkUuls7,2577644454,2022-03-24 11:26:14+00:00,
1,1506955544946487298,RT @Internetxplora: BREAKING NEWS: Bitcoin is now $5. Crypto currency experts urges people to buy and hold the coin now if they want to be…,733295728336994305,2022-03-24 11:26:14+00:00,
2,1506955544766033920,"RT @nayibbukele: The US Government DOES NOT stand for freedom and that is a proven fact.

So we will stand for freedom.

Game on!

#Bitcoin…",1034835749814693888,2022-03-24 11:26:14+00:00,
3,1506955544648630275,"RT @PandaDefi2: 🔥READY FOR PRESALE? 🔥

✅ 100% APR staking
✅ Zero gas blockchain
✅ NFT marketplace
✅ Startup launchpad

#DeFiProject #defiyi…",1468633801207484416,2022-03-24 11:26:14+00:00,
4,1506955544480796675,"RT @RedCrossCA7: 🆘Help Ukraine with crypto!

🙏https://t.co/813ubJNrPi

#HelpUkraine #HelpUkraineWithCrypto #HelpUkraineNow #Ukrainedonation…",1492703500832489475,2022-03-24 11:26:14+00:00,
5,1506955543734517761,"RT @AirdropStario: 💧 Ancient Gem Airdrop 💧

🏆 Task:          ➕  Up to 200 AG (~$100)

👨‍👩‍👧 Referral:   ➕  50 AG (~$25)

🔛 Airdrop Link &amp; I…",1463116935227318278,2022-03-24 11:26:14+00:00,
6,1506955543520423942,"RT @CryptoDogg7: ÇEKİLİŞ  🎁
1 Kişiye 100.000 adet #SHIBA 🚨

Like  ❤️
RT  ♻️
Yorume en az 3 arkadaşını etiketle ve Takip et 💌

Süre 24 saat…",1479427202798309378,2022-03-24 11:26:14+00:00,
7,1506955543084154882,"You can mint new #AsimiToken via ""minting ads"" in the ""Ad minter"" section at https://t.co/ydBxihLVKQ 

#cryptocurrency #blockchain #Bitcoin #P2PB2B #WAVES #Mintingnow https://t.co/xmff6mq2DT",1486634342826663941,2022-03-24 11:26:14+00:00,
8,1506955543008714760,"@KerryPicket @WashTimes As a mother of two kids I have battled alot with my financial state to the point of begging from friends just to survive,until I started Bitcoin trading with the help of @GregoryLillian5 made a successful withdrawal of $20,000 with the help of @GregoryLillian5",1489212173775560705,2022-03-24 11:26:13+00:00,
9,1506955541842567170,@Raj_Bhairy @BTC_Archive https://t.co/F46Iw1WMlp,1491316753690861568,2022-03-24 11:26:13+00:00,
10,1506955541658365953,"RT @AmeruNetwork: $ADAO 💎
Buy here: https://t.co/2WBpP57TWq 

Or #PancakeSwap

🌐https://t.co/PJDHGlNcWw 

#adaotoken #adaocrypto #amerudao…",1480856677029007360,2022-03-24 11:26:13+00:00,
11,1506955541490245637,"RT @airdropinspect: New airdrop: Doggy Meme
Total Reward: $10,000 worth of DOGGYM
Rate: ⭐️⭐️⭐️⭐️
Winners: 2,000 Random &amp; Top 200
Distributi…",1371052965738414082,2022-03-24 11:26:13+00:00,
12,1506955540924092427,"RT @BTC_Archive: Investing in #Bitcoin lacks ""government protections"".
- Federal Reserve chairman 🤡🤡🤡",1047217375618260992,2022-03-24 11:26:13+00:00,
13,1506955540651741185,"RT @AirdropDet: New #Airdrop: Hoglympics

💲 Reward: Up to 300 HOGS (~$7.5) + 400K (~$10K) HOGS referral pool

🔴 Start the airdrop bot https…",1456552037395886080,2022-03-24 11:26:13+00:00,
14,1506955540576055301,RT @BitcoinMagazine: JUST IN: President of El Salvador confirms the #Bitcoin Volcano Bonds will be issued with Bitfinex 🇸🇻,132948453,2022-03-24 11:26:13+00:00,
15,1506955540408291329,RT @BitcoinMagazine: NEW 💥 Fourth largest city in New Hampshire now lets residents pay bills in #Bitcoin and crypto 💥 https://t.co/LqslhDMv…,982214123218862082,2022-03-24 11:26:13+00:00,
16,1506955539741356034,"@Jonatha86858120 @ConnectorCoin ➡️ @CONNECTORCOIN ⬅️
Good Project 👌👌👌
#crypto #bitcoin 
#CONNECTORCOIN 
#ctco $bnb $bsc 
$ctco #bnb #cryptocurrency
@Rocket__crypto
@charliesheen 
@Akon 
⬇️⬇️⬇️⬇️⬇️⬇️⬇️

📎TG
https://t.co/bnBlhUtkee",1493350083844210688,2022-03-24 11:26:13+00:00,
17,1506955539556847623,RT @Blockworks_: Binance CEO @cz_binance has arrived in El Salvador to learn about the country's #Bitcoin projects https://t.co/T3SasmJHB6,784622716351574016,2022-03-24 11:26:13+00:00,
18,1506955539221078018,Wall Street Bank Cowen To Offer Spot Bitcoin Trading https://t.co/AVHyo2ixi9,1467521946061524993,2022-03-24 11:26:13+00:00,
19,1506955539057868808,"RT @AirdropStario: 💧 Bluca NFT Airdrop 💧

🏆 Task:         ➕  400 BULC (~$2) for 8000 random participants

👨‍👩‍👧 Referral:  ➕  4000 BULC (~$…",1069664196818681857,2022-03-24 11:26:13+00:00,
20,1506955538902487051,"RT @BTC_Archive: Investing in #Bitcoin lacks ""government protections"".
- Federal Reserve chairman 🤡🤡🤡",23887463,2022-03-24 11:26:13+00:00,
21,1506955537904279559,@AugustoBackes Acompanho seu trabalho! Aprendi com você a fazer minhas próprias análises. Graças a Deus estou conseguindo evoluir. Meu plano é acumular #Bitcoin e #ETH sem esquecer de investir em algumas gemas com grande assimetria de retorno! Parabéns pelos conteúdos que disponibiliza. Tanks!,108019539,2022-03-24 11:26:12+00:00,
22,1506955537870561281,"@DeItaone The scenario of #Bitcoin going to zero does not exist anymore

BTC is playing much the same role as gold did in the early days of banking.

You all should Follow @btc_ct she knows her stuff when it comes to BTC and other Cryptos, her tweet have been really helpful over the years",2707738681,2022-03-24 11:26:12+00:00,
23,1506955537719693318,"RT @FidoMeta: FidoMeta is the latest cryptocurrency in the market. It is developed using BEP-20. Purchase your FidoMeta coins now, bookings…",1499007343983476738,2022-03-24 11:26:12+00:00,
24,1506955537300160521,"@ZER0XBLACK @BTS_twt I need your help...plz donate me...😭
I am bankrupt.. my store is ruined last year January please help me..

I have $96000 debt...please donate me....

My Ethereum Wallet

0x7d1043572ec65cb665c7b2639e4b50b1557b8dc4

My bitcoin wallet

3ARvWyYzdQHWFSjAA2SH8YJKbUMuz1k2ax",1289741285155147777,2022-03-24 11:26:12+00:00,
25,1506955537228996611,"RT @TheCryptoLaunch: 💥The Crypto Launchpad Giveaway💥

🏆 Task: Up to $50 worth of TCL Partners' Tokens.

👨‍👩‍👧 Referral: $25 worth of TCL Pa…",1499477488065515522,2022-03-24 11:26:12+00:00,
26,1506955536708747269,Go go #FlagNetwork  #cryptocurrency #Bitcoin  #binance https://t.co/pgLZEdXxeI,1503904483750805506,2022-03-24 11:26:12+00:00,
27,1506955536604016643,@traingiveaway UNBELIEVABLE! 🚨🚨 There is one stock that will change your life forever! AND it is the door of #crypto and #bitcoin NASDAQ Uplisting is soon! https://t.co/evuPOIqL68 #cryptocurrecy #defi #ethereum #btc #eth #nasdaq,1457084698274971650,2022-03-24 11:26:12+00:00,
