,id,text,author_id,created_at,geo
0,1502329199860011008,"RT @BTCTN: The #Luna Foundation Guard, an organization dedicated to supporting projects from the #Terra ecosystem, has decided to act to in…",1224683441364656128,2022-03-11 17:02:47+00:00,
1,1502329199817891842,#XRP changed my life #binance #bitcoin #altcoin #btc #ripple https://t.co/zolKXsiqI7,752207434870038528,2022-03-11 17:02:47+00:00,
2,1502329198920175617,Interesting. #BTC #SEC https://t.co/rZeegaGNgw,991148692634648577,2022-03-11 17:02:47+00:00,
3,1502329198370865157,"Bitcoin Volatility, Biden’s Executive Order, and Russia-Ukraine Woes: This Week’s Crypto Recap https://t.co/VK5Q8DHA59",1218544543294947330,2022-03-11 17:02:47+00:00,
4,1502329197821366272,"Hoe deze handelstip mij van de ene op de andere dag 40% maakte (en hoe jij dat ook kunt doen!)
https://t.co/z3VO6Akjz5

#bitcoin #crypto #altcoin #BTC #ETH #blockchain #bitavo #binance #bitvavo #cryptocurrency",931215004891828225,2022-03-11 17:02:47+00:00,
5,1502329197511032837,"RT @Sercantua: @kriptopoint1 Bir gün de %696 artan  #Figar tokenin resmi Türkiye grubu ..
#Bitcoin usdt 
https://t.co/aJaBk5Rbr9",1495012430358921216,2022-03-11 17:02:47+00:00,
6,1502329196596674567,RT @BTC_Archive: 💥BREAKING: El Salvador could launch #Bitcoin bond next week. 🚀,4818605530,2022-03-11 17:02:47+00:00,
7,1502329196257083395,"RT @airdropinspect: New airdrop: CryptoMutant X Walken (TRX)
Reward: 2 TRX
Rate: ⭐️⭐️⭐️⭐️
Winners: first 6,000
Distribution: every 48 Hours…",1477257977170055169,2022-03-11 17:02:46+00:00,
8,1502329196189683712,"RT @MauriceHoefgen: Vorschlag: Bevor wir Heizungen ausstellen und das Auto stehen lassen, erstmal die Uweltsau Bitcoin verbieten.",1199723436827926530,2022-03-11 17:02:46+00:00,
9,1502329195879448583,"Bitcoin, 11 Mart'ta Rusya-Ukrayna savaşının diplomatik yollarla çözüm bulabileceğine dair umutların artmasıyla birlikte ani dalgalanma gösterdi.

https://t.co/seFlWaExxc https://t.co/yuhkKaEHG2",1149708120106655745,2022-03-11 17:02:46+00:00,
10,1502329195866775561,"1.36M Bitcoin Addresses Accumulated 750,000 BTC, Also New Bitcoin Entities Surge Dramatically, Will Price Rise? https://t.co/QD1t3Rd8h5",1450867809123282945,2022-03-11 17:02:46+00:00,
11,1502329195720069122,"RT @BTCTN: The #Luna Foundation Guard, an organization dedicated to supporting projects from the #Terra ecosystem, has decided to act to in…",1408044520894238724,2022-03-11 17:02:46+00:00,
12,1502329195371839488,"RT @newlistiing: $SD (Stader) 15.03.2022 de #Huobi borsasında listelenecektir
Borsa bilgisi mevcut değildir

Detaylı bilgi https://t.co/SnO…",1442701148448768002,2022-03-11 17:02:46+00:00,
13,1502329195355164690,Representation counts. #HERstory #RepresentationMatters #bitcoin #WomensHistoryMonth  https://t.co/vUWVdMyQNM via @VisualCap,57347339,2022-03-11 17:02:46+00:00,
14,1502329194591797251,"@pirrior Tu madre mina Bitcoin en secreto, y ahora mismo es millonaria, pero no os lo quiere contar... Jajajaja!!",1254491098132746243,2022-03-11 17:02:46+00:00,
15,1502329194193297412,"#blockchain #CryptoDEX #GreenDEX #Ethereum #Bitcoin #altcoin #Binance #ripple #TRON #USDT #NFTs #DeFi 
#متاورس #بلاکچین #ارزدیجیتال #بیتکوین #سبز https://t.co/2jbm92ghfS",1450029508606705664,2022-03-11 17:02:46+00:00,
16,1502329192725233671,"@cryptoworld202 $LTSG  ❤️

@LotsGaming 💎

#Metaverse 🔥

The visuals of the first open world Webgl VR game, which will mark the #Playtoearn industry by expert game developers, have started to come. Isn't it fascinating? 

TG 🇹🇷 : https://t.co/8381V7UqMQ

#Bitcoin #Binance https://t.co/d74cpNF9OY",1385292053563723779,2022-03-11 17:02:46+00:00,
17,1502329192544886788,"RT @bitcoincryptonl: Amerikaanse senator stelt wetsvoorstel op voor betere regels over bitcoin - Bitcoin Magazine NL
https://t.co/rsqxgfBqb…",1247181990786367491,2022-03-11 17:02:46+00:00,
18,1502329191832092672,"https://t.co/sSCBatGKgt

@StarLinkETH @elonmusk @StarlinkGame #Starlink #Binance #Bitcoin",1430837306647146502,2022-03-11 17:02:45+00:00,
19,1502329191592873984,RT @Furqa45: The one of the most important  features of telefy project  is telepad you can take part in telepad projects and get good retur…,1247181990786367491,2022-03-11 17:02:45+00:00,
20,1502329191404085250,"RT @Meta_Gaming99: Meta Gaming  🎁
 Airdrop for everyone

Steps:
1️⃣Follow us Twitter @Meta_Gaming99 RT&amp;Tag 3 friends
2️⃣Join us TG group: h…",1499160700337508352,2022-03-11 17:02:45+00:00,
21,1502329190670123008,"RT @SHIBBY_CRYPTO: @AltcoinWorldcom 🐱 $ARCHIE #ArchieNeko 🐱
#ArchieSwap #Archie3FAwallet #ArchieBlockchain #ArchieNFT #ArchyoMetaverse #Arc…",1247181990786367491,2022-03-11 17:02:45+00:00,
22,1502329190468571139,"RT @Arie_25RR: A good project and strong team, in a predictable and transparent road map, planned and projected.  I think in the near futur…",1164499839612157952,2022-03-11 17:02:45+00:00,
23,1502329190464561161,RT @ZEBITEX: Voici le rapport de Messari sur l'empreinte carbonne du minage du #Bitcoin en 2021 en comparaison à d'autres industries 👇 http…,120774737,2022-03-11 17:02:45+00:00,
24,1502329190045163520,RT @imDavidLongoria: I finally bought my first #nft! It’s called bored crypto guy with a T on his chin. Used 2b a goatee but the goat died.…,1500232807364313089,2022-03-11 17:02:45+00:00,
25,1502329189738950660,RT @kriptoyigits: Reuters kaynaklı bir haberde zengin bir Rus vatandaşının 125.000 adet #Bitcoin bozdurmak için Birleşik Arap Emirliklerind…,1247181990786367491,2022-03-11 17:02:45+00:00,
26,1502329189571207169,"RT @CoinDesk: Bitcoin surged to as much as $40,200 as Russian President Putin said there was 'positive movement' in talks with Ukraine.

By…",1390927957531795458,2022-03-11 17:02:45+00:00,
27,1502329188946440193,"RT @BattleworldGame: ✔️ Battle World Airdrop is live!

🔵 Airdrop Reward: Up to 500 BWO (~$20) 

🔵 Referral Reward: 500,000 BWO (~$20,000) r…",1438775828314144770,2022-03-11 17:02:45+00:00,
28,1502329188820340740,"RT @bitcoincryptonl: Bitcoin springt kort boven de $40.000 na positieve shift in dialoog Rusland en Oekraïne - Bitcoin Magazine NL
https://…",1247181990786367491,2022-03-11 17:02:45+00:00,
29,1502329188271144963,"RT @alexcobham: Swiss banks, UAE crypto, Russian assets:
""lots of queries in the past 10 days from Swiss brokers asking to liquidate $billi…",128802901,2022-03-11 17:02:45+00:00,
30,1502329188191453185,"RT @AirdropDet: 🔍 New #Airdrop: SafeWallet

💲 Reward: Up to 500 SLT (~$10) + 10K SLT (~$200) referral pool

🔴 Start the airdrop bot https:/…",1340605736116600832,2022-03-11 17:02:45+00:00,
31,1502329187860103171,"RT @airdropinspect: New airdrop: PiggyBank
Total Reward: 130,000 TRX + 10,000 kCLANK
Rate: ⭐️⭐️⭐️⭐️
Winners: 4,000 Random &amp; Top 20
Distribu…",1396363573840945152,2022-03-11 17:02:44+00:00,
