,id,text,author_id,created_at,geo
0,1502328906904477696,"RT @BigWhale696: @shibainuart #btc #shiba #shibaramy #metaverse #nft #bitcoin
 
1$ 👈🔴

✨✨✨✨✨
#shibaverse
✨✨✨✨✨
💚💚💚💚💚
👑 @shibaverse_io 👑
💚💚💚…",1425190971785023492,2022-03-11 17:01:37+00:00,
1,1502328906547925000,"RT @nanahanari: I am claiming my free Lightning sats from @_bitcoiner's amazing faucet! ⚡

@boltcoiner unlock me f1f74f93-40ce-4916-a871-55…",1247181990786367491,2022-03-11 17:01:37+00:00,
2,1502328906468274184,"@Reuters I never thought of meeting a legit Bitcoin trader after been scammed many times at my age but the heavens sent @Daniel_mks_ who guided me and help me make a living through Bitcoin with my coinbase app, I recommend you to meet him now and also be a beneficiary of good work",1492070564030291974,2022-03-11 17:01:37+00:00,
3,1502328905558069249,RT @BTC_Archive: 💥BREAKING: El Salvador could launch #Bitcoin bond next week. 🚀,1247181990786367491,2022-03-11 17:01:37+00:00,
4,1502328904597610499,"RT @albabrokers: #Bitcoin  Buradayım Diyor! 

➕ Ani yükselişe geçen Bitcoin'de hedef ne?
➕ #Ethereum 3000 dolar için savaşıyor!
➕ #Dogecoin…",1247181990786367491,2022-03-11 17:01:37+00:00,
5,1502328903985029120,RT @TheMoonCarl: Would be nice if #Bitcoin can start doing something fun!,2494238083,2022-03-11 17:01:37+00:00,
6,1502328903645417479,RT @crypt_engineer: İran ülkede yaşanan elektrik kesintileri sebebiyle kripto madenciliğini geçen sene Mayıs ayında yasaklamıştı. Yeni düze…,1247181990786367491,2022-03-11 17:01:37+00:00,
7,1502328902546599936,RT @deman_toid: Interstellar Alchemy - A glittering star plays in the solitude of my heart                           #AI #AIart #digitalart…,1247181990786367491,2022-03-11 17:01:36+00:00,
8,1502328901770649610,"If You Want High Value For you Bitcoin &amp; USDT when changing to Cash, Look no furtherNawaf, Unbeatable rates always guaranteed at https://t.co/0Ta27cKHJL, Sell or Buy conveniently 🥰✅",765602618941050881,2022-03-11 17:01:36+00:00,
9,1502328901518962689,"RT @BitcoinWales: Great presentation from @nwoodfine tonight on #Bitcoin multisig.
Nice few beers afterwards as well 😀
Thanks to all member…",798698426259148800,2022-03-11 17:01:36+00:00,
